chromosome	coordinate	GC_content	HFC
DpaA	43750000	0.3717	non-HFC
DpaA	43850000	0.37935	non-HFC
DpaA	43950000	0.36489	non-HFC
DpaA	44050000	0.37449	non-HFC
DpaA	44150000	0.37005	non-HFC
DpaA	44250000	0.36819	non-HFC
DpaA	44350000	0.37394	non-HFC
DpaA	44450000	0.36914	non-HFC
DpaA	44550000	0.34966	non-HFC
DpaA	44650000	0.38163	non-HFC
DpaA	44750000	0.36797	non-HFC
DpaA	44850000	0.38832	non-HFC
DpaA	44950000	0.36789	non-HFC
DpaA	45050000	0.36183	non-HFC
DpaA	45150000	0.38156	non-HFC
DpaA	45250000	0.36115	non-HFC
DpaA	45350000	0.37995	non-HFC
DpaA	45450000	0.37762	non-HFC
DpaA	45550000	0.36016	non-HFC
DpaA	45650000	0.37393	non-HFC
DpaA	45750000	0.37056	HFC
DpaA	45850000	0.3615	HFC
DpaA	45950000	0.3808316633266533	HFC
DpaA	46050000	0.35808	HFC
DpaA	46150000	0.37027	HFC
DpaA	46250000	0.35389	HFC
DpaA	46350000	0.36751	HFC
DpaA	46450000	0.36418	HFC
DpaA	46550000	0.37045	HFC
DpaA	46650000	0.35128	HFC
DpaA	46750000	0.35447	HFC
DpaA	46850000	0.34915	HFC
DpaA	46950000	0.39273	HFC
DpaA	47050000	0.40376	HFC
DpaA	47150000	0.38299	HFC
DpaA	47250000	0.37181	HFC
DpaA	47350000	0.37068	HFC
DpaA	47450000	0.36083	HFC
DpaA	47550000	0.36429	HFC
DpaA	47650000	0.38823	HFC
DpaA	47750000	0.37418	HFC
DpaA	47850000	0.39816	HFC
DpaA	47950000	0.4107	HFC
DpaA	48050000	0.40846	HFC
DpaA	48150000	0.42645	HFC
DpaA	48250000	0.3986	HFC
DpaA	48350000	0.38503	HFC
DpaA	48450000	0.36492	HFC
DpaA	48550000	0.37567	HFC
DpaA	48650000	0.36369	HFC
DpaA	48750000	0.36168	HFC
DpaA	48850000	0.37498	non-HFC
DpaA	48950000	0.37344	non-HFC
DpaA	49050000	0.35314	non-HFC
DpaA	49150000	0.37665	non-HFC
DpaA	49250000	0.38043	non-HFC
DpaA	49350000	0.37418	non-HFC
DpaA	49450000	0.37041	non-HFC
DpaA	49550000	0.35695	non-HFC
DpaA	49650000	0.37398	non-HFC
DpaA	49750000	0.34724	non-HFC
DpaA	49850000	0.35942	non-HFC
DpaA	49950000	0.36008	non-HFC
DpaA	50050000	0.37159	non-HFC
DpaA	50150000	0.35968	non-HFC
DpaA	50250000	0.34853	non-HFC
DpaA	50350000	0.36022	non-HFC
DpaA	50450000	0.37056	non-HFC
DpaA	50550000	0.36506	non-HFC
DpaA	50650000	0.35324	non-HFC
DpaA	50750000	0.35983	non-HFC
DpaA	50850000	0.35954	non-HFC
DpaA	50950000	0.35463	non-HFC
DpaA	51050000	0.35723	non-HFC
DpaA	51150000	0.36951	non-HFC
DpaA	51250000	0.36681	non-HFC
DpaA	51350000	0.37205	non-HFC
DpaA	51450000	0.37065	non-HFC
DpaA	51550000	0.36591	non-HFC
DpaA	51650000	0.34973	non-HFC
DpaA	51750000	0.37112	non-HFC
DpaA	51850000	0.35493	non-HFC
DpaA	51950000	0.38267	non-HFC
DpaA	52050000	0.36556	non-HFC
DpaA	52150000	0.371	non-HFC
DpaA	52250000	0.3811	non-HFC
DpaA	52350000	0.37757	non-HFC
DpaA	52450000	0.37327	non-HFC
DpaA	52550000	0.38352	non-HFC
DpaA	52650000	0.39762	non-HFC
DpaA	52750000	0.37537	non-HFC
DpaA	52850000	0.37833	non-HFC
DpaA	52950000	0.37963	non-HFC
DpaA	53050000	0.37632	non-HFC
DpaA	53150000	0.38635	non-HFC
DpaA	53250000	0.39481	non-HFC
DpaA	53350000	0.37325	non-HFC
DpaA	53450000	0.38377	non-HFC
DpaA	53550000	0.38022	non-HFC
DpaA	53650000	0.38249	non-HFC
DpaA	53750000	0.37614	non-HFC
DpaA	53850000	0.38233	non-HFC
DpaA	53950000	0.38305	non-HFC
DpaA	54050000	0.38536	non-HFC
DpaA	54150000	0.37748	non-HFC
DpaA	54250000	0.3752	non-HFC
DpaA	54350000	0.3560521042084168	non-HFC
DpaA	54450000	0.37737	non-HFC
DpaA	54550000	0.37826	non-HFC
DpaA	54650000	0.35875	non-HFC
DpaA	54750000	0.38594	non-HFC
DpaA	54850000	0.36726	non-HFC
DpaA	54950000	0.38561	non-HFC
DpaA	55050000	0.39337	non-HFC
DpaA	55150000	0.39515	non-HFC
DpaA	55250000	0.38622	non-HFC
DpaA	55350000	0.37519	non-HFC
DpaA	55450000	0.37959	non-HFC
DpaA	55550000	0.39058	non-HFC
DpaA	55650000	0.3901	non-HFC
DpaA	55750000	0.38561	non-HFC
DpaA	55850000	0.37981	non-HFC
DpaA	55950000	0.4024	non-HFC
DpaA	56050000	0.37793	non-HFC
DpaA	56150000	0.38365	non-HFC
DpaA	56250000	0.37056	non-HFC
DpaA	56350000	0.38062	non-HFC
DpaA	56450000	0.37935	non-HFC
DpaA	56550000	0.38333	non-HFC
DpaA	56650000	0.37606	non-HFC
DpaA	56750000	0.37292	non-HFC
DpaA	56850000	0.38425	non-HFC
DpaA	56950000	0.37118	non-HFC
DpaA	57050000	0.38363	non-HFC
DpaA	57150000	0.37019	non-HFC
DpaA	57250000	0.37972	non-HFC
DpaA	57350000	0.38276	non-HFC
DpaA	57450000	0.38506	non-HFC
DpaA	57550000	0.3857	non-HFC
DpaA	57650000	0.37093	non-HFC
DpaA	57750000	0.36875	non-HFC
DpaA	57850000	0.38131	non-HFC
DpaA	57950000	0.39399	non-HFC
DpaA	58050000	0.38714	non-HFC
DpaA	58150000	0.38033	non-HFC
DpaA	58250000	0.37044	non-HFC
DpaA	58350000	0.36353	non-HFC
DpaA	58450000	0.3598	non-HFC
DpaA	58550000	0.35093	non-HFC
DpaA	58650000	0.37948	non-HFC
DpaA	58750000	0.35619	non-HFC
DpaA	58850000	0.36729	non-HFC
DpaA	58950000	0.35848	non-HFC
DpaA	59050000	0.36016	non-HFC
DpaA	59150000	0.36617	non-HFC
DpaA	59250000	0.36954	non-HFC
DpaA	59350000	0.38557	non-HFC
DpaA	59450000	0.35324	non-HFC
DpaA	59550000	0.37471	HFC
DpaA	59650000	0.37809	HFC
DpaA	59750000	0.38476	HFC
DpaA	59850000	0.37597	HFC
DpaA	59950000	0.38506	HFC
DpaA	60050000	0.40446	HFC
DpaA	60150000	0.36334	HFC
DpaA	60250000	0.37994	HFC
DpaA	60350000	0.38145	HFC
DpaA	60450000	0.36836	HFC
DpaA	60550000	0.3742184368737475	HFC
DpaA	60650000	0.35788	HFC
DpaA	60750000	0.37579	HFC
DpaA	60850000	0.37736	HFC
DpaA	60950000	0.37634	HFC
DpaA	61050000	0.41606	HFC
DpaA	61150000	0.4439	HFC
DpaA	61250000	0.42836	HFC
DpaA	61350000	0.4223	HFC
DpaA	61450000	0.40357	HFC
DpaA	61550000	0.38462	HFC
DpaA	61650000	0.40298	HFC
DpaA	61750000	0.4061746987951807	HFC
DpaA	61850000	0.36168	HFC
DpaA	61950000	0.36145	HFC
DpaA	62050000	0.35048	HFC
DpaA	62150000	0.36159	HFC
DpaA	62250000	0.36838	HFC
DpaA	62350000	0.36939	HFC
DpaA	62450000	0.34736	HFC
DpaA	62550000	0.35636	non-HFC
DpaA	62650000	0.35455	non-HFC
DpaA	62750000	0.35584	non-HFC
DpaA	62850000	0.35734	non-HFC
DpaA	62950000	0.36326	non-HFC
DpaA	63050000	0.3551	non-HFC
DpaA	63150000	0.35666	non-HFC
DpaA	63250000	0.35809	non-HFC
DpaA	63350000	0.3577	non-HFC
DpaA	63450000	0.35808	non-HFC
DpaA	63550000	0.36895	non-HFC
DpaA	63650000	0.3599	non-HFC
DpaA	63750000	0.35678	non-HFC
DpaA	63850000	0.35872	non-HFC
DpaA	63950000	0.35691	non-HFC
DpaA	64050000	0.36152	non-HFC
DpaA	64150000	0.35233	non-HFC
DpaA	64250000	0.36587	non-HFC
DpaA	64350000	0.35009	non-HFC
DpaA	64450000	0.3611	non-HFC
DpaA	64550000	0.37881	non-HFC
DpaA	64650000	0.37286	non-HFC
DpaA	64750000	0.37904	non-HFC
DpaA	64850000	0.37243	non-HFC
DpaA	64950000	0.38305	non-HFC
DpaA	65050000	0.37093	non-HFC
DpaA	65150000	0.3798	non-HFC
DpaA	65250000	0.38853	non-HFC
DpaA	65350000	0.38411	non-HFC
DpaA	65450000	0.37704	non-HFC
DpaA	65550000	0.38154	non-HFC
DpaA	65650000	0.37984	non-HFC
DpaA	65750000	0.39006	non-HFC
DpaA	65850000	0.37911	non-HFC
DpaA	65950000	0.37103	non-HFC
DpaA	66050000	0.38831	non-HFC
DpaA	66150000	0.36681	non-HFC
DpaA	66250000	0.38413	non-HFC
DpaA	66350000	0.37639	non-HFC
DpaA	66450000	0.3808	non-HFC
DpaA	66550000	0.38559	non-HFC
DpaA	66650000	0.37802	non-HFC
DpaA	66750000	0.37231	non-HFC
DpaA	66850000	0.3747	non-HFC
DpaA	66950000	0.36451	non-HFC
DpaA	67050000	0.38747	non-HFC
DpaA	67150000	0.38775	non-HFC
DpaA	67250000	0.37642	non-HFC
DpaA	67350000	0.37499	non-HFC
DpaA	67450000	0.37932	non-HFC
DpaA	67550000	0.37841	non-HFC
DpaA	67650000	0.36874	non-HFC
DpaA	67750000	0.38767	non-HFC
DpaA	67850000	0.3817	non-HFC
DpaA	67950000	0.37311	non-HFC
DpaA	68050000	0.37598	non-HFC
DpaA	68150000	0.36632	non-HFC
DpaA	68250000	0.38483	non-HFC
DpaA	68350000	0.37767	non-HFC
DpaA	68450000	0.38011	non-HFC
DpaA	68550000	0.37892	non-HFC
DpaA	68650000	0.39053	non-HFC
DpaA	68750000	0.37212	non-HFC
DpaA	68850000	0.36166	non-HFC
DpaA	68950000	0.36109	non-HFC
DpaA	69050000	0.36396	non-HFC
DpaA	69150000	0.3623	non-HFC
DpaA	69250000	0.36137	non-HFC
DpaA	69350000	0.37179	non-HFC
DpaA	69450000	0.3668	non-HFC
DpaA	69550000	0.3676	non-HFC
DpaA	69650000	0.35443	non-HFC
DpaA	69750000	0.3643	non-HFC
DpaA	69850000	0.36029	non-HFC
DpaA	69950000	0.35459	non-HFC
DpaA	70050000	0.35123	non-HFC
DpaA	70150000	0.3548	non-HFC
DpaA	70250000	0.36426	non-HFC
DpaA	70350000	0.36402	non-HFC
DpaA	70450000	0.35271	non-HFC
DpaA	70550000	0.35594	non-HFC
DpaA	70650000	0.36194	non-HFC
DpaA	70750000	0.3643	non-HFC
DpaA	70850000	0.37055	non-HFC
DpaA	70950000	0.35604	non-HFC
DpaA	71050000	0.35901	non-HFC
DpaA	71150000	0.35882	non-HFC
DpaA	71250000	0.35959	non-HFC
DpaA	71350000	0.363	non-HFC
DpaA	71450000	0.35646	non-HFC
DpaA	71550000	0.36281	non-HFC
DpaA	71650000	0.36508	non-HFC
DpaA	71750000	0.40787	non-HFC
DpaA	71850000	0.39232	non-HFC
DpaA	71950000	0.42635	non-HFC
DpaA	72050000	0.42581	HFC
DpaA	72150000	0.374	HFC
DpaA	72250000	0.35659	HFC
DpaA	72350000	0.35751	HFC
DpaA	72450000	0.3655	HFC
DpaA	72550000	0.36304	HFC
DpaA	72650000	0.39916	HFC
DpaA	72750000	0.40549	HFC
DpaA	72850000	0.40777	HFC
DpaA	72950000	0.37788	HFC
DpaA	73050000	0.41938	HFC
DpaA	73150000	0.41698	HFC
DpaA	73250000	0.3953	HFC
DpaA	73350000	0.37695	HFC
DpaA	73450000	0.36359	HFC
DpaA	73550000	0.37299	HFC
DpaA	73650000	0.37259	HFC
DpaA	73750000	0.3564	HFC
DpaA	73850000	0.3533	HFC
DpaA	73950000	0.36079	HFC
DpaA	74050000	0.35133	HFC
DpaA	74150000	0.36774	HFC
DpaA	74250000	0.36557	HFC
DpaA	74350000	0.36546	HFC
DpaA	74450000	0.36767	HFC
DpaA	74550000	0.37719	HFC
DpaA	74650000	0.38078	HFC
DpaA	74750000	0.35686	HFC
DpaA	74850000	0.36783	HFC
DpaA	74950000	0.35322	HFC
DpaA	75050000	0.36296	non-HFC
DpaA	75150000	0.37045	non-HFC
DpaA	75250000	0.36548	non-HFC
DpaA	75350000	0.36105	non-HFC
DpaA	75450000	0.38278	non-HFC
DpaA	75550000	0.37681	non-HFC
DpaA	75650000	0.37702	non-HFC
DpaA	75750000	0.38066	non-HFC
DpaA	75850000	0.37074	non-HFC
DpaA	75950000	0.38157	non-HFC
DpaA	76050000	0.36802	non-HFC
DpaA	76150000	0.37163	non-HFC
DpaA	76250000	0.37529	non-HFC
DpaA	76350000	0.37014	non-HFC
DpaA	76450000	0.37449	non-HFC
DpaA	76550000	0.37559	non-HFC
DpaA	76650000	0.3693	non-HFC
DpaA	76750000	0.36602	non-HFC
DpaA	76850000	0.3626	non-HFC
DpaA	76950000	0.37637	non-HFC
DpaA	77050000	0.35665	non-HFC
DpaA	77150000	0.37407	non-HFC
DpaA	77250000	0.38318	non-HFC
DpaA	77350000	0.37849	non-HFC
DpaA	77450000	0.39212	non-HFC
DpaA	77550000	0.37343	non-HFC
DpaA	77650000	0.37942	non-HFC
DpaA	77750000	0.37658	non-HFC
DpaA	77850000	0.37499	non-HFC
DpaA	77950000	0.39525	non-HFC
DpaA	78050000	0.40254	non-HFC
DpaA	78150000	0.38381	non-HFC
DpaA	78250000	0.37694	non-HFC
DpaA	78350000	0.38937	non-HFC
DpaA	78450000	0.38128	non-HFC
DpaA	78550000	0.39248	non-HFC
DpaA	78650000	0.3696	non-HFC
DpaA	78750000	0.38284	non-HFC
DpaA	78850000	0.38769	non-HFC
DpaA	78950000	0.38986	non-HFC
DpaA	79050000	0.37929	non-HFC
DpaA	79150000	0.38773	non-HFC
DpaA	79250000	0.37282	non-HFC
DpaA	79350000	0.37441	non-HFC
DpaA	79450000	0.38571	non-HFC
DpaA	79550000	0.38036	non-HFC
DpaA	79650000	0.38768	non-HFC
DpaA	79750000	0.37522	non-HFC
DpaA	79850000	0.38413	non-HFC
DpaA	79950000	0.38619	non-HFC
DpaA	80050000	0.37905	non-HFC
DpaA	80150000	0.37738	non-HFC
DpaA	80250000	0.37374	non-HFC
DpaA	80350000	0.38766	non-HFC
DpaA	80450000	0.37868	non-HFC
DpaA	80550000	0.37686	non-HFC
DpaA	80650000	0.37637	non-HFC
DpaA	80750000	0.3831	non-HFC
DpaA	80850000	0.37769	non-HFC
DpaA	80950000	0.37602	non-HFC
DpaA	81050000	0.37957	non-HFC
DpaA	81150000	0.37626	non-HFC
DpaA	81250000	0.3759	non-HFC
DpaA	81350000	0.37554	non-HFC
DpaA	81450000	0.38122	non-HFC
DpaA	81550000	0.37876	non-HFC
DpaA	81650000	0.34935	non-HFC
DpaA	81750000	0.37638	non-HFC
DpaA	81850000	0.35018	non-HFC
DpaA	81950000	0.37788	non-HFC
DpaA	82050000	0.37335	non-HFC
DpaA	82150000	0.37424	non-HFC
DpaA	82250000	0.39308	non-HFC
DpaA	82350000	0.43793	non-HFC
DpaA	82450000	0.39755	non-HFC
DpaA	82550000	0.34918	non-HFC
DpaA	82650000	0.3617	non-HFC
DpaA	82750000	0.37618	non-HFC
DpaA	82850000	0.39267	non-HFC
DpaA	82950000	0.37983	non-HFC
DpaA	83050000	0.38468	non-HFC
DpaA	83150000	0.37657	non-HFC
DpaA	83250000	0.36553	non-HFC
DpaA	83350000	0.36938	non-HFC
DpaA	83450000	0.36187	non-HFC
DpaA	83550000	0.38666	non-HFC
DpaA	83650000	0.35459	non-HFC
DpaA	83750000	0.36961	non-HFC
DpaA	83850000	0.37373	non-HFC
DpaA	83950000	0.36309	non-HFC
DpaA	84050000	0.36085	non-HFC
DpaA	84150000	0.36065	non-HFC
DpaA	84250000	0.37092	non-HFC
DpaA	84350000	0.37395	non-HFC
DpaA	84450000	0.35748	non-HFC
DpaA	84550000	0.39335	non-HFC
DpaA	84650000	0.38746	non-HFC
DpaA	84750000	0.38481	non-HFC
DpaA	84850000	0.35795	non-HFC
DpaA	84950000	0.35986	non-HFC
DpaA	85050000	0.38595	non-HFC
DpaA	85101575	0.3742857142857143	non-HFC
DpaB	50000	0.35233	non-HFC
DpaB	150000	0.35533	non-HFC
DpaB	250000	0.36405	non-HFC
DpaB	350000	0.36455911823647297	non-HFC
DpaB	450000	0.35655	non-HFC
DpaB	550000	0.36045	non-HFC
DpaB	650000	0.36631	non-HFC
DpaB	750000	0.39115	non-HFC
DpaB	850000	0.38327	non-HFC
DpaB	950000	0.38129	non-HFC
DpaB	1050000	0.35883	non-HFC
DpaB	1150000	0.39098	non-HFC
DpaB	1250000	0.38492	non-HFC
DpaB	1350000	0.39308	non-HFC
DpaB	1450000	0.40342	non-HFC
DpaB	1550000	0.38415	non-HFC
DpaB	1650000	0.38188	non-HFC
DpaB	1750000	0.36845	non-HFC
DpaB	1850000	0.41032	non-HFC
DpaB	1950000	0.40873	non-HFC
DpaB	2050000	0.34718	non-HFC
DpaB	2150000	0.46018036072144286	non-HFC
DpaB	2250000	0.42618	non-HFC
DpaB	2350000	0.34771	non-HFC
DpaB	2450000	0.38326	non-HFC
DpaB	2550000	0.37929	non-HFC
DpaB	2650000	0.36703	non-HFC
DpaB	2750000	0.37527	non-HFC
DpaB	2850000	0.36138	non-HFC
DpaB	2950000	0.34808	non-HFC
DpaB	3050000	0.35186	non-HFC
DpaB	3150000	0.35359	non-HFC
DpaB	3250000	0.34599	non-HFC
DpaB	3350000	0.35978	non-HFC
DpaB	3450000	0.35478	non-HFC
DpaB	3550000	0.37633	non-HFC
DpaB	3650000	0.37034	non-HFC
DpaB	3750000	0.36112	non-HFC
DpaB	3850000	0.35832	non-HFC
DpaB	3950000	0.36389	non-HFC
DpaB	4050000	0.35898	non-HFC
DpaB	4150000	0.36291	non-HFC
DpaB	4250000	0.3621	non-HFC
DpaB	4350000	0.36386	non-HFC
DpaB	4450000	0.38547	non-HFC
DpaB	4550000	0.37145	non-HFC
DpaB	4650000	0.36268	non-HFC
DpaB	4750000	0.35644	non-HFC
DpaB	4850000	0.3687	non-HFC
DpaB	4950000	0.35832	non-HFC
DpaB	5050000	0.36079	non-HFC
DpaB	5150000	0.35474	non-HFC
DpaB	5250000	0.3783	non-HFC
DpaB	5350000	0.36554	non-HFC
DpaB	5450000	0.36333	non-HFC
DpaB	5550000	0.36453	non-HFC
DpaB	5650000	0.37053	non-HFC
DpaB	5750000	0.35665	non-HFC
DpaB	5850000	0.37034	non-HFC
DpaB	5950000	0.36715	non-HFC
DpaB	6050000	0.35123	non-HFC
DpaB	6150000	0.35614	non-HFC
DpaB	6250000	0.34877	non-HFC
DpaB	6350000	0.35603	non-HFC
DpaB	6450000	0.35967	non-HFC
DpaB	6550000	0.36829	non-HFC
DpaB	6650000	0.36556	non-HFC
DpaB	6750000	0.36806	non-HFC
DpaB	6850000	0.36359	non-HFC
DpaB	6950000	0.36188	non-HFC
DpaB	7050000	0.44057	non-HFC
DpaB	7150000	0.38037	non-HFC
DpaB	7250000	0.36606	non-HFC
DpaB	7350000	0.35856	non-HFC
DpaB	7450000	0.37979	non-HFC
DpaB	7550000	0.37103	non-HFC
DpaB	7650000	0.3635	non-HFC
DpaB	7750000	0.38224	non-HFC
DpaB	7850000	0.3808	non-HFC
DpaB	7950000	0.37689	non-HFC
DpaB	8050000	0.36773	non-HFC
DpaB	8150000	0.3794	non-HFC
DpaB	8250000	0.37536	non-HFC
DpaB	8350000	0.36517	non-HFC
DpaB	8450000	0.34004	non-HFC
DpaB	8550000	0.36136	non-HFC
DpaB	8650000	0.36356	non-HFC
DpaB	8750000	0.3593	non-HFC
DpaB	8850000	0.37671	non-HFC
DpaB	8950000	0.36934	non-HFC
DpaB	9050000	0.3815	non-HFC
DpaB	9150000	0.3791	non-HFC
DpaB	9250000	0.39412	non-HFC
DpaB	9350000	0.38699	non-HFC
DpaB	9450000	0.37849	non-HFC
DpaB	9550000	0.37017	non-HFC
DpaB	9650000	0.3671	non-HFC
DpaB	9750000	0.36512	non-HFC
DpaB	9850000	0.37002	non-HFC
DpaB	9950000	0.38307	non-HFC
DpaB	10050000	0.38134	HFC
DpaB	10150000	0.37794	HFC
DpaB	10250000	0.37039	HFC
DpaB	10350000	0.35652	HFC
DpaB	10450000	0.35667	HFC
DpaB	10550000	0.36209	HFC
DpaB	10650000	0.36446	HFC
DpaB	10750000	0.36286	HFC
DpaB	10850000	0.35365	HFC
DpaB	10950000	0.36324	HFC
DpaB	11050000	0.34652	HFC
DpaB	11150000	0.36562	HFC
DpaB	11250000	0.36179	HFC
DpaB	11350000	0.36686	HFC
DpaB	11450000	0.3614	HFC
DpaB	11550000	0.37854	HFC
DpaB	11650000	0.35456	HFC
DpaB	11750000	0.37251	HFC
DpaB	11850000	0.41163	HFC
DpaB	11950000	0.36759	HFC
DpaB	12050000	0.36056	HFC
DpaB	12150000	0.35778	HFC
DpaB	12250000	0.35455	HFC
DpaB	12350000	0.36871	HFC
DpaB	12450000	0.3547	HFC
DpaB	12550000	0.36805	HFC
DpaB	12650000	0.38121	HFC
DpaB	12750000	0.38358	HFC
DpaB	12850000	0.42204	HFC
DpaB	12950000	0.3983	HFC
DpaB	13050000	0.40374	non-HFC
DpaB	13150000	0.42381	non-HFC
DpaB	13250000	0.38717	non-HFC
DpaB	13350000	0.36239	non-HFC
DpaB	13450000	0.3582	non-HFC
DpaB	13550000	0.3688	non-HFC
DpaB	13650000	0.34314	non-HFC
DpaB	13750000	0.35392	non-HFC
DpaB	13850000	0.35945	non-HFC
DpaB	13950000	0.35705	non-HFC
DpaB	14050000	0.36021	non-HFC
DpaB	14150000	0.34334	non-HFC
DpaB	14250000	0.34807	non-HFC
DpaB	14350000	0.36091	non-HFC
DpaB	14450000	0.35139	non-HFC
DpaB	14550000	0.35181	non-HFC
DpaB	14650000	0.34797	non-HFC
DpaB	14750000	0.34385	non-HFC
DpaB	14850000	0.36212	non-HFC
DpaB	14950000	0.32857	non-HFC
DpaB	15050000	0.35405	non-HFC
DpaB	15150000	0.35089	non-HFC
DpaB	15250000	0.35726	non-HFC
DpaB	15350000	0.34604	non-HFC
DpaB	15450000	0.35158	non-HFC
DpaB	15550000	0.35833	non-HFC
DpaB	15650000	0.34521	non-HFC
DpaB	15750000	0.36847	non-HFC
DpaB	15850000	0.35989	non-HFC
DpaB	15950000	0.36996	non-HFC
DpaB	16050000	0.35635	non-HFC
DpaB	16150000	0.35961	non-HFC
DpaB	16250000	0.37185	non-HFC
DpaB	16350000	0.34301	non-HFC
DpaB	16450000	0.36207	non-HFC
DpaB	16550000	0.36651	non-HFC
DpaB	16650000	0.37078	non-HFC
DpaB	16750000	0.36897	non-HFC
DpaB	16850000	0.38152	non-HFC
DpaB	16950000	0.37874	non-HFC
DpaB	17050000	0.37751	non-HFC
DpaB	17150000	0.38267	non-HFC
DpaB	17250000	0.36572	non-HFC
DpaB	17350000	0.35856	non-HFC
DpaB	17450000	0.37829	non-HFC
DpaB	17550000	0.38578	non-HFC
DpaB	17650000	0.37191	non-HFC
DpaB	17750000	0.39877	non-HFC
DpaB	17850000	0.37116	non-HFC
DpaB	17950000	0.38401	non-HFC
DpaB	18050000	0.37905	non-HFC
DpaB	18150000	0.39214	non-HFC
DpaB	18250000	0.37927	non-HFC
DpaB	18350000	0.37941	non-HFC
DpaB	18450000	0.36653	non-HFC
DpaB	18550000	0.38324	non-HFC
DpaB	18650000	0.37015	non-HFC
DpaB	18750000	0.37297	non-HFC
DpaB	18850000	0.37079	non-HFC
DpaB	18950000	0.36732	non-HFC
DpaB	19050000	0.37223	non-HFC
DpaB	19150000	0.36755	non-HFC
DpaB	19250000	0.37606	non-HFC
DpaB	19350000	0.3689	non-HFC
DpaB	19450000	0.36244	non-HFC
DpaB	19550000	0.37286	non-HFC
DpaB	19650000	0.3662	non-HFC
DpaB	19750000	0.38107	non-HFC
DpaB	19850000	0.3858316633266533	non-HFC
DpaB	19950000	0.37963	non-HFC
DpaB	20050000	0.36358	non-HFC
DpaB	20150000	0.36596	non-HFC
DpaB	20250000	0.37446	non-HFC
DpaB	20350000	0.38175	non-HFC
DpaB	20450000	0.38438	non-HFC
DpaB	20550000	0.3817	non-HFC
DpaB	20650000	0.3793	non-HFC
DpaB	20750000	0.37913	non-HFC
DpaB	20850000	0.37295	non-HFC
DpaB	20950000	0.38007	non-HFC
DpaB	21050000	0.37371	non-HFC
DpaB	21150000	0.37589	non-HFC
DpaB	21250000	0.38163	non-HFC
DpaB	21350000	0.38075	non-HFC
DpaB	21450000	0.37528	non-HFC
DpaB	21550000	0.38556	non-HFC
DpaB	21650000	0.37447	non-HFC
DpaB	21750000	0.37357	non-HFC
DpaB	21850000	0.38359	non-HFC
DpaB	21950000	0.38213	non-HFC
DpaB	22050000	0.38244	non-HFC
DpaB	22150000	0.3771	non-HFC
DpaB	22250000	0.38442	non-HFC
DpaB	22350000	0.36436	non-HFC
DpaB	22450000	0.38988	non-HFC
DpaB	22550000	0.37827	non-HFC
DpaB	22650000	0.37287	non-HFC
DpaB	22750000	0.37816	non-HFC
DpaB	22850000	0.37586	non-HFC
DpaB	22950000	0.37394	non-HFC
DpaB	23050000	0.36445	non-HFC
DpaB	23150000	0.37745	non-HFC
DpaB	23250000	0.37139	non-HFC
DpaB	23350000	0.37341	non-HFC
DpaB	23450000	0.36922	non-HFC
DpaB	23550000	0.3728	non-HFC
DpaB	23650000	0.37311	non-HFC
DpaB	23750000	0.38043	non-HFC
DpaB	23850000	0.3735170340681363	non-HFC
DpaB	23950000	0.37238	non-HFC
DpaB	24050000	0.35797	non-HFC
DpaB	24150000	0.35727	non-HFC
DpaB	24250000	0.35896	non-HFC
DpaB	24350000	0.35893	non-HFC
DpaB	24450000	0.36085	non-HFC
DpaB	24550000	0.36488	non-HFC
DpaB	24650000	0.35914	non-HFC
DpaB	24750000	0.36988	non-HFC
DpaB	24850000	0.36826	non-HFC
DpaB	24950000	0.37459	non-HFC
DpaB	25050000	0.36284	non-HFC
DpaB	25150000	0.37182	non-HFC
DpaB	25250000	0.35174	non-HFC
DpaB	25350000	0.37417	HFC
DpaB	25450000	0.37909	HFC
DpaB	25550000	0.36121	HFC
DpaB	25650000	0.36429	HFC
DpaB	25750000	0.36265	HFC
DpaB	25850000	0.34818	HFC
DpaB	25950000	0.35827	HFC
DpaB	26050000	0.37089	HFC
DpaB	26150000	0.34979	HFC
DpaB	26250000	0.35575	HFC
DpaB	26350000	0.3621	HFC
DpaB	26450000	0.34632	HFC
DpaB	26550000	0.35365	HFC
DpaB	26650000	0.35437	HFC
DpaB	26750000	0.36551	HFC
DpaB	26850000	0.35542	HFC
DpaB	26950000	0.35878	HFC
DpaB	27050000	0.37193	HFC
DpaB	27150000	0.38892	HFC
DpaB	27250000	0.39491	HFC
DpaB	27350000	0.41605	HFC
DpaB	27450000	0.40371	HFC
DpaB	27550000	0.423	HFC
DpaB	27650000	0.40549	HFC
DpaB	27750000	0.41003	HFC
DpaB	27850000	0.36829	HFC
DpaB	27950000	0.35811	HFC
DpaB	28050000	0.38959	HFC
DpaB	28150000	0.3532	HFC
DpaB	28250000	0.39213	HFC
DpaB	28350000	0.36373	non-HFC
DpaB	28450000	0.38526	non-HFC
DpaB	28550000	0.37067	non-HFC
DpaB	28650000	0.37318	non-HFC
DpaB	28750000	0.38109	non-HFC
DpaB	28850000	0.39631	non-HFC
DpaB	28950000	0.3667434869739479	non-HFC
DpaB	29050000	0.35438	non-HFC
DpaB	29150000	0.3576	non-HFC
DpaB	29250000	0.35919	non-HFC
DpaB	29350000	0.35192	non-HFC
DpaB	29450000	0.36312	non-HFC
DpaB	29550000	0.36798	non-HFC
DpaB	29650000	0.36672	non-HFC
